TWEET,MESSAGE,MATCH,POLARITY
849,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
850,snow ouen 9 KevanKenney M V EQUES SnowMan M V FridayLivestream Kevan thank you for posting a nice GIF Make It Hot is one,"['hot', 'nice', 'thank']",Positive
851,burying yourself in hot laundry fresh out of the dryer when you re cold gt gt gt,"['fresh', 'hot', 'cold']",Positive
852,toge what happen y yutaaa its so cold hereee toge doesn t like being cold yuta cupped toge s two cheek,"['like', 'cold']",Neutral
853,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
854,defdaily i unes First 1 for Call Me is from Estonia Cold Night is also 4 in Argentina Please purchase Call Me amp Cold Night,['cold'],Negative
855,badbbbrooklyn1 Cold after the shower,['cold'],Negative
856,8bitElliott Just remember to take care of yourself too Flu or no flu,[],Neutral
857,Check out my broadcast from my PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
858,he ealD J hey guys it s me stone cold steve austin,['cold'],Negative
859,y all remember uzi used to be dancing and shit he was lowkey cold,"['cold', 'shit']",Negative
860,CeasarSolid Our kids don t make good decisions on when they sleep what they eat how they cross the street who they play with what,['good'],Positive
861,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
862,Yesterday we just took cold showers,['cold'],Negative
863,Cold Chisel When he War Is Over,['cold'],Negative
864,325burst sn9g KevanKenney M V hank you Kevan for your 1 1 EQUES again I m very happy I want a lot of people to see Sno,['happy'],Positive
865,WoahyChloe I m playing Cold War Zombies Outbreak right now at come join me WaveformGaming WaveformGaming,"['right', 'cold', 'outbreak']",Negative
866,Crazy ButCute2 I need a hug 62 orgasms and a cold dark room to sleep in,"['hug', 'cold', 'crazy', 'dark']",Negative
867,CommaJane Indeed And white people in the UK we do need to be vocal and say yes we see this we see what you the government are,[],Neutral
868,lalala 1753 PlayAdoptMe 4 snow owl for artic reindeer,[],Neutral
869,7JQW0e3jKrDlSK4 PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
871,Dragon families and Alliance forces within B ICS countries are making some covert geostrategic moves that will u,[],Neutral
872,Jamberee13 It is ok that you have repaired the breaks in your bones with knotted vines plugged the holes in your chest with sodden mo,"['breaks', 'knotted']",Negative
873,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
874,4U2 hailand 02 DUS OF SNOW,[],Neutral
875,Starflyer pr HO COLD,['cold'],Negative
876,myacals if you take cold showers bc its supposed to make you lose weight i am scared of you,"['cold', 'lose', 'scared']",Negative
877,cloud0575 i just saw your tl buddy in every wish your last line is for snow yaar you few are really gems here n snow i,['gems'],Positive
878,yoonies chim yoonminau Yoonmin Min Yoongi meets Jimin during a winter hey fall in love and yoongi promises to come back Jimin w,"['love', 'promises', 'fall']",Positive
879,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
880,Love that the weather is so nice this week and the day I start my week off it s only going to fuckin snow,"['love', 'nice']",Positive
881,modelpress Snow Man steady,['steady'],Positive
882,yumewithyou cc takes y n s hands in theirs cc You re freezing Why didn t you tell me you were cold cc proceeds to bring y,"['cold', 'freezing']",Negative
883,shinchocalendar Snow Man 2021 4 2022 3 Johnnys Official 9,[],Neutral
884,CollegeBoyButt his cold weather really got me missin the beach rn,['cold'],Negative
886,defdaily i unes First 1 for Call Me is from Estonia Cold Night is also 4 in Argentina Please purchase Call Me amp Cold Night,['cold'],Negative
887,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
888,drawpie winter means playing in the snow spyxfamily artidn,[],Neutral
889,oricon Snow Man SnowMan honeylemo,[],Neutral
890,When she found it there in the cold blue glare he words distressed and unfamiliar Where the feelings seared An emptiness had hung,"['cold', 'distressed', 'emptiness', 'glare', 'hung', 'unfamiliar']",Negative
891,mn enta Snow Man SnowMan NHK,[],Neutral
892,Snowwhite catO Good Morning Snow White hope you ll have a nice hursday,"['good', 'nice']",Positive
893,believeinhope19 B S twt Is it you who changed Or was it I who changed I hate that time went by Like the friend,"['like', 'hate']",Neutral
894,BK BeatYourBest BK B C,[],Neutral
895,defdaily th Cold Night 8 Call Me 12 i unes songs chat,['cold'],Negative
896,waynescarter his year will be very cold Make sure you don t end your relationships unnecessarily,['cold'],Negative
897,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
898,wonderthetour aint you guys go crazy over 4 inches of snow,['crazy'],Negative
899,Surprisingly the diet flavors have gotten much better over time Originally they were pretty unbearable but lately,"['better', 'pretty', 'unbearable']",Positive
900,im snow man snow boy no no,[],Neutral
901,We will be locked down again soon as not enough people behave taken their special vaccine emember everyone there,['enough'],Positive
902,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
903,he wind was cold and the snow was falling from the sky It was rather lonely but peaceful at the same time You co,"['peaceful', 'cold', 'falling', 'lonely']",Negative
904,SPO CM Snow Man 4 U L D D WEB NE KISSIN MY LIPS Stories WEB NE U L,[],Neutral
905,DirectWebsites moondoggymick77 SkyNewsAust Swine flu 2 0 his time with an extensive and inclusive marketing ca,[],Neutral
906,Voc s tamb m choram ouvindo snow flower Eu percebi q choro toda vez q escuto,[],Neutral
907,Summer dey come cold go dey guess which album is perfectly made for the summer Yeah Made in Lagos Wizkid sha,"['perfectly', 'cold']",Neutral
908,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
909,eversunfloweer flu ncia em portugu s e asteristico,[],Neutral
910,thetvjp Snow Man SnowMan HiHiJets,[],Neutral
911,p zvWUoc8pKV62 snowman Snow Man 6 1 4 4 amp D,[],Neutral
912,oricon Snow Man SnowMan honeylemo,[],Neutral
913,mn enta Snow Man SnowMan NHK,[],Neutral
914,FF14 valefor snow libtech 100 90 90 90 91 91 91,[],Neutral
915,hatEricAlper I ve been able to see Blondie at the paramountheatre he heat had gone out in the theatre It was,[],Neutral
916,Oh so you want to be turned in You cannot be a maid with out the outfit It s pretty simple logic after all,['pretty'],Positive
917,haaohaoo Watch this 3 pound baby tiger get big enough to pounce around in the snow via wcsanctuary dodo,['enough'],Positive
918,snow88man9 KevanKenney M V hank you Kevan hat is Make It Hot It s a very cool song EQUES SnowMan M V FridayLivestream,"['cool', 'hot']",Positive
919,trhk pm pcm in 24 SNOW DAYS,[],Neutral
920,kyrichesss Omg exas Has Snow amp Pretty itties Wtf IDINGWI HKYLEE,['pretty'],Positive
921,ob Stubbs1 netmork VirusesImmunity I m not comparing covid to the flu but the of kids that died of covid pale,"['died', 'pale']",Negative
922,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
923,sf himalaya Defiant I Stand Author Jin Wang At times the faithful patriotism Within me YEA NS o violently break free hat col,"['faithful', 'free', 'break', 'defiant', 'violently']",Negative
924,iikittyxcat PlayAdoptMe a snow owl for 3 trex,[],Neutral
925,my background on my laptop is a picture of hyunjin in the snow and i haven t changed it yet,[],Neutral
926,AnneLouiseAvery She was so tired she couldn t write anymore amp slept at her desk by the window All night the little rats amp mice work,"['work', 'tired']",Neutral
927,kokindoki Snow Man Grandeur D D,['grandeur'],Positive
928,i hope ludwig has the fattest sleep ever where his sheets and pillows are cold and he wakes up with marks from how,['cold'],Negative
929,22 NN,[],Neutral
930,animechiIl his snow totoro is so beautiful,['beautiful'],Positive
931,kyal110 Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently beat p,"['cold', 'violently']",Negative
932,My Incineroar just got OHKO ed by Sheer Cold Snover No this is not an April Fools Joke,"['cold', 'joke']",Negative
933,justmeblah2020 PSA I refuse to be tested or get a vaccine to a virus flu with a 99 6 survival rate just so I can go to a rodeo shopp,"['survival', 'refuse', 'virus']",Negative
934,burst shouu Snow Man Grandeur,['grandeur'],Positive
935,shiba snowburs2 KevanKenney M V hanks Kevan I like this video of Make It Hot by Snow Man in GC2019 A W EQUES SnowMan M V Fr,"['hot', 'like']",Positive
936,zoeharcombe JS49,[],Neutral
937,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
938,Whiskey really be helping with a cold I found the antidote,"['helping', 'cold']",Neutral
939,snow ouen 93 KevanKenney M V Kevan thank you for posting a nice GIF Snow Man has a lot of great songs that aren t on CD yet I hop,"['great', 'nice', 'thank']",Positive
940,defdaily i unes First 1 for Call Me is from Estonia Cold Night is also 4 in Argentina Please purchase Call Me amp Cold Night,['cold'],Negative
941,oricon Snow Man SnowMan honeylemo,[],Neutral
942,yanDarkgrey Who needs some face smothering Freezing cold outside best way to keep that nose and face warm,"['best', 'warm', 'cold', 'freezing']",Neutral
943,openmyastroeye capricorn placements can get really sarcastic and cold when they re mad,"['cold', 'mad', 'sarcastic']",Negative
944,sub2hannahrose i hope ludwig has the fattest sleep ever where his sheets and pillows are cold and he wakes up with marks from how well,"['well', 'cold']",Neutral
945,modelpress Snow Man steady,['steady'],Positive
946,Mr EXY it is cold,['cold'],Negative
947,ju shanelle I m so cold w it,['cold'],Negative
948,PenguinUKBooks It was a bright cold day in April and the clocks were striking thirteen George Orwell Nineteen Eighty Four hro,"['bright', 'striking', 'cold']",Positive
949,offclAS O I wish I could use this filter but my Snow app doesn t have it,[],Neutral
950,it s p cold tonight and we covered our garden but I m still a lil worried about our lil babies,"['cold', 'worried']",Negative
951,themerry monk Forgiveness is hard if our hearts are cold With the fire of LOVE we can forgive and keep on forgiving leadership pe,"['love', 'cold', 'hard']",Negative
952,I WAN A VE Y COLD ED HO SE PLEASE HANK YOU,['cold'],Negative
953,ich heYou uber I want to tell folks what they need to hear not what they want to hear at certain times It is important,['important'],Positive
954,miasnowbabyhii KevanKenney M V EQUES SnowMan M V FridayLivestream HANK YOU KEVAN love it Snow Man Grandeur,"['grandeur', 'love']",Positive
955,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
956,Aviddityy why do i feel snow white in this gif is super befitting for you ahahahah,['super'],Positive
957,badiucao FellowsAuctions from london is auctioning evidence of iananmen Massacre he watch was gifted to PLA soilders who murder,"['gifted', 'massacre', 'murder']",Negative
958,lilpeeplyricsb1 girl you know you make my cold heart warm with a touch,"['warm', 'cold']",Neutral
959,iDateAlbedo OK idk if this is an unpopular opinion but yall just hate dragonspine because of the sheer cold BU u have to agree dragon,"['cold', 'hate', 'unpopular']",Negative
960,US didn t win the Cold War because of its top 1 but thanks to its middle class If Biden amp Democrats continue thi,"['top', 'win', 'cold']",Positive
961,ich heYou uber Who agrees I am the nicest giver ever but on certain discussions I have to tell the hard cold truth that may hurt,"['nicest', 'cold', 'hard', 'hurt']",Negative
962,brits gideon Do you really want the ANC govmt or any govmt to make all your choices for you Each individual is perfectly capable t,"['capable', 'perfectly']",Positive
963,Minha meta agora voltar a me tratar espiritualmente para as coisas flu rem do meu jeito,[],Neutral
964,SnowMan tube 400 Snow Man 1 6,[],Neutral
965,snowman world 1 1 EQUES Snow Man is our treasure EQUES SnowMan M V FridayLivestream,['treasure'],Positive
966,Watching abandoned places in Italy Cold War bunkers made good toilets hey are already flowering with energy,"['good', 'cold']",Neutral
967,philia 3150 KevanKenney M V EQUES SnowMan M V FridayLivestream It s Make It Hot I love this song hank you Kevan,"['hot', 'love']",Positive
968,spispispiritual It was very warm here yesterday it is overcast and cold at the moment it will hopefully warm up soon,"['warm', 'cold']",Neutral
969,sadhotgirI theestallion we hearing from ms snow on friday,[],Neutral
970,SnowMan tube 200 Snow Man 2 3,[],Neutral
971,Ahh like Daniel Shaver was Murdered in cold blood emember You didn t spend any time at all investigating You h,"['like', 'cold']",Neutral
972,SnowMan tube 1100 2 Snow Man Lock on dance ver 2019 05 29 SnowMan,[],Neutral
973,Life keeps going Life keeps on going while I m frozen in snow Yeah I know that she don t want me no more,['frozen'],Negative
974,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
975,lynx nsfw fnrp snow looks at your tail,[],Neutral
976,nytimes Using PC testing on dead bodies to find chunks of Covid DNA which may or may not be from a previous commo,['dead'],Negative
977,heobroma c92,[],Neutral
978,oricon Snow Man SnowMan honeylemo,[],Neutral
979,OWCalifornia Signs you re from California 1 Complain when it s hot 2 Complain when it s cold,"['hot', 'cold', 'complain']",Negative
980,Kadha recipe for cough and Cold cough syrup Indian cough syrup Link kadha,['cold'],Negative
981,Issa ae hank you to Variety and to everyone for the kind words and support Excited for this next chapter HOO AE And them sour,"['excited', 'support', 'variety', 'sour']",Positive
982,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
983,SnowMan tube 400 Snow Man 1 6,[],Neutral
984,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
985,omg,[],Neutral
986,AUL fanaccount Snow Man Yahoo SnowMan,[],Neutral
987,shiba snowburst KevanKenney M V EQUES SnowMan M V FridayLivestream Wow It s Make It Hot I LOVE this performance he,"['hot', 'love', 'wow']",Positive
988,No I put the eggs in cold water to float test them Bring them to boil boil 2 minutes then shut off the heat an,"['boil', 'cold']",Negative
990,Geoelte Spinne Have your doc freeze them off hat is not really painful apart from the cold bites a little,"['cold', 'freeze', 'painful']",Negative
991,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
992,I love my black queens and all any shade but snow bunnies looking good to,"['good', 'love']",Positive
993,SnowMan tube 300 2 Snow Man 2020 10 07 SnowMan,[],Neutral
994,1anjohn Why women gotta be knocked out cold for y all to consider it abuse,"['abuse', 'cold']",Negative
995,Genius kor FFSHO E has released their new album Scene 3 featuring JAYB HNM iHwak JOMALXNE JUNNY amp Mirror Boy he album is lead,"['genius', 'lead']",Positive
996,LepapillonBlu Derek Chauvin is a cold blooded killer,"['cold', 'killer']",Negative
997,oricon Snow Man SnowMan honeylemo,[],Neutral
998,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
